circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,hour,day_of_week,month,temperature,humidity,area_type,population_density,solar_capacity,solar_generation,renewable_type,renewable_percentage
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,"VENGALARAO NAGAR (C,D)",DOMESTIC,1,1386,1370.0,180750,2372.03,7,5,7,29.8438777515603,76.45494916435413,urban,6482,720.5760340102577,717.9328039717543,solar,30.266598819228857
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VENGALARAO NAGAR A B C,DOMESTIC,1,1333,1288.0,226924,3644.99,23,0,6,38.55265158628606,87.92606464625362,industrial,6338,786.4262983900232,566.6955597590622,solar,15.547245939194957
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VIKASPURI & LAKSHIMINAGAR,DOMESTIC,1,981,947.0,152885,2215.05,10,5,7,21.57267734390205,59.44959489909968,urban,7797,901.0851282674084,692.7713956162304,solar,31.275654979175656
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,YADAGIRI NAGAR,DOMESTIC,1,1634,1613.0,220456,2520.12,18,6,8,36.61023671492669,63.59153520559994,urban,1076,654.4444827516777,412.2710779104868,solar,16.359184400365333
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,ALI NAGAR&SARATHI STUDIO,DOMESTIC,1,953,938.0,187099,2837.32,16,6,10,35.18228536928765,53.07857590284596,industrial,3374,951.7552135344056,787.837174013256,solar,27.766948176915395
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMBEDKAR NAGAR,DOMESTIC,1,876,842.0,144957,1162.06,7,0,5,34.399565469570845,87.40309438680819,urban,8294,289.5398221779015,277.2334585193961,solar,23.85706921496275
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMEERPET,DOMESTIC,1,12,9.0,2619,33.0,2,2,2,27.102717101375795,37.9766706658752,rural,3378,10.476209095205578,6.185085327626005,solar,18.742682810987894
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,TRS BHAVAN TO MINISTERS QRTERS,DOMESTIC,1,521,500.0,191546,3250.0,2,4,7,35.67519271995149,78.81131163034908,rural,668,1512.744641823893,1477.3349761510908,solar,45.45646080464895
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,TTD,DOMESTIC,1,156,152.0,108061,3088.32,0,0,7,29.66593158489554,69.02554971251982,industrial,6121,1185.747038430439,724.109797522625,solar,23.44672176207857
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,INDIRA NAGAR,DOMESTIC,1,2,344.0,0,1.26,4,3,8,34.30407021769536,77.48977635736458,urban,1448,0.3079965813280128,0.19495164060925138,solar,15.472352429305666
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,ASWINI & HUDA ENCLAVE,DOMESTIC,1,783,760.0,256648,5637.0,9,6,7,31.044542935703408,87.02757459173279,industrial,7042,2354.29500955771,2250.200364540045,solar,39.918402777009845
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,BNR & NANDI HILLS,DOMESTIC,1,258,248.0,78848,1437.0,6,2,10,23.148794090668222,59.76913864136464,industrial,3693,652.9053127910852,520.1618133668937,solar,36.19776015079289
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,CC-CAMERAS,DOMESTIC,1,1,1.0,0,1.0,8,6,7,21.291171803466046,47.299821749052654,urban,102,0.24991778105003717,0.1289187819519174,solar,12.891878195191738
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,CYBER HILLS,DOMESTIC,1,415,408.0,77494,1677.0,6,3,9,27.323733024068076,76.77069835665014,urban,7103,709.75500079045,639.8271863885865,solar,38.15308207445358
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,DOMESTIC HT,DOMESTIC,1,58,58.0,448334,9256.0,8,2,8,38.65577645891697,80.6742303717457,urban,5679,3376.010640939114,2771.7938864671696,solar,29.945914935902866
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,DOMESTIC,1,515,507.0,392286,10881.09,7,6,2,30.59470041643106,71.17531412505679,industrial,3521,4148.732737785855,3615.7520224305945,solar,33.22968583506427
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMEERPET COMPLEX,DOMESTIC,1,711,709.0,144824,2875.3,11,3,2,36.04384135233742,80.94009623280006,industrial,886,1385.053488994903,804.5440456368391,solar,27.981220938226937
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,DOMESTIC,1,46,44.0,46069,1231.2,1,3,7,31.519061412976626,73.81963863056345,industrial,1016,259.74406683917147,243.2415570812073,solar,19.75646175123516
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC- NON - C.T.  METERS,DOMESTIC,1,79,79.0,12760,502.0,0,6,10,39.15810572546875,87.4483812293562,urban,9524,196.60170204880438,175.2565499655497,solar,34.91166333975094
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,HABEEB BAGH,DOMESTIC,1,907,903.0,142769,1260.26,15,6,11,27.389111243092017,64.24086199275223,industrial,1878,282.86254529291705,276.84076745792237,solar,21.96695661672372
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,INDIRA NAGAR,DOMESTIC,1,1533,1459.0,181278,1765.58,22,5,10,21.14100910755946,52.828404792127145,industrial,430,771.3392789652219,543.3291498040198,solar,30.773408727104968
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,INDIRANAGER-2,DOMESTIC,1,1285,1283.0,155950,1465.95,22,0,3,35.61336766611169,70.83122881229907,urban,640,687.2961564838419,521.7799155386255,solar,35.593295510667176
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR&INDIRA NAGAR,DOMESTIC,1,1581,1495.0,170629,1834.74,23,0,1,34.109130166621824,34.14686095397484,urban,8780,414.5758817200438,352.74812447368555,solar,19.226055161695147
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR-2,DOMESTIC,1,876,870.0,108115,1145.81,4,2,9,30.550687644766924,59.9034426049173,industrial,4593,238.04411221631887,131.4466968742389,solar,11.471945337729545
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JP NAGAR & ENGINEERS COLONY,DOMESTIC,1,1458,1437.0,300118,4749.77,2,4,3,26.527824863806295,76.4040305577264,rural,7027,2311.715978291339,1399.0145435925772,solar,29.454363971151803
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GUTTALA BEGUMPET,DOMESTIC,1,1595,1462.0,356988,10269.99,11,6,1,23.765302953788783,40.137831011778644,industrial,3782,4908.623169808392,3161.7741594107647,solar,30.786535911045338
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGH VALUE  ROAD NO 1 TO 21,DOMESTIC,1,42,41.0,23376,687.0,7,5,6,29.645520883526288,54.02442566620428,rural,1779,327.7843399084661,318.789210121307,solar,46.40308735390204
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,DOMESTIC,1,286,283.0,145993,3522.0,21,0,4,33.32402818580974,51.017201970401146,industrial,5632,1697.2713377892078,849.78903548934,solar,24.128024857732537
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV RD NO 39 TO 45 & 54 TO 68,DOMESTIC,1,105,103.0,124451,2965.0,2,0,1,31.577728587403858,50.098142095979725,rural,8760,1037.8362096380563,1034.7054699291918,solar,34.897317704188595
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,DOMESTIC,1,313,309.0,334282,8882.0,0,5,4,28.749810207432162,69.03759534481182,urban,940,4379.446692185757,3055.943435653454,solar,34.40602832305172
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD NO 56 TO 68 & 10 TO 22,DOMESTIC,1,289,283.0,347725,8410.8,2,1,8,30.7938888865839,59.84976461961034,urban,3549,3933.6785584347294,3241.921475671835,solar,38.54474575155557
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,KAMALAPURI COLONY,DOMESTIC,1,714,695.0,136024,2742.51,4,5,11,22.15909860629197,77.83891828976726,industrial,5186,628.8546876407419,443.573165348145,solar,16.173985340004045
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,NAGARJUNA NAGAR,DOMESTIC,1,540,529.0,93089,1813.88,14,0,7,33.916802077198426,33.47096434816639,urban,4256,805.0229954036016,718.0993007211789,solar,39.58912941987226
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,OLD YELLAREDDYGUDA,DOMESTIC,1,1199,1158.0,230362,2732.3,13,4,12,34.68512087591867,57.2345539637219,industrial,1032,1130.443374652134,1102.5108213954459,solar,40.351016410915555
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,PANJAGUTTA,DOMESTIC,1,335,273.0,48947,452.72,2,1,1,20.229052081941813,30.83992329781483,industrial,2932,108.75665478538627,78.72759523419239,solar,17.38990882536499
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,"SG NAGAR,BSNL,MARKET AREA",DOMESTIC,1,1289,1246.0,223330,2256.18,0,3,10,25.41039111721738,43.25158887258134,urban,3742,950.7021299338794,561.0086510819054,solar,24.865420803389156
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA NAGAR,DOMESTIC,1,481,481.0,77006,1496.98,4,5,12,21.842337203465462,76.52255220078618,rural,9915,517.171864819493,316.013226770995,solar,21.110050018770792
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA SBH NAVODAYA,DOMESTIC,1,1319,1298.0,243029,4948.26,22,3,9,39.96464263748993,36.36305582966767,industrial,4050,2257.134777542685,1428.5427898122377,solar,28.869598400493057
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SKD NAGAR,DOMESTIC,1,240,225.0,40228,800.84,13,1,6,31.866856675103268,36.33475704258401,rural,8041,356.88560287391897,217.9782808948292,solar,27.218705471108983
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE BILLS  54 TO 60,DOMESTIC,1,387,363.0,125171,2100.0,6,1,2,29.31476188453125,54.08630546521776,rural,899,1013.6684196275282,513.540647623457,solar,24.45431655349795
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS 36 TO 44 AND 44A,DOMESTIC,1,239,212.0,84641,1405.87,8,1,3,29.260020379621146,76.61649747318837,urban,7554,312.9237960438871,291.31940568513585,solar,20.72164607574924
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS 45 TO 53,DOMESTIC,1,303,257.0,89106,1425.52,14,2,7,39.295478384575404,68.28137258279826,industrial,985,588.844703642399,494.9047918248592,solar,34.71749199063214
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NO. 10 TO 15,DOMESTIC,1,374,338.0,84789,1405.72,14,5,3,33.19711276299097,76.90531681493016,urban,3180,440.16167751111476,333.5883572269594,solar,23.73078260442758
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 1 TO 9,DOMESTIC,1,546,496.0,109738,2273.6,9,6,3,23.373191164941794,32.97290571154601,industrial,7782,984.0097485862995,564.2978275879769,solar,24.81957369757112
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 26 TO 35,DOMESTIC,1,408,370.0,116603,1856.96,12,4,5,28.963176559917347,63.82354247571643,rural,4833,707.0722802172777,367.93074202389363,solar,19.813606217898805
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,"JUBILEE HILLS RD NOS.24,25,27",DOMESTIC,1,194,179.0,81791,1036.24,18,4,3,35.48393681891798,57.19755992039532,industrial,2730,361.3101377099269,250.1394239246898,solar,24.13913996030744
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILLE HILLS RD NO. 16 TO 22,DOMESTIC,1,236,207.0,83979,1169.75,6,3,3,28.467001337175862,83.76127975733024,rural,3581,235.43603693987896,118.34406732803207,solar,10.117039309940761
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SRINAGAR APARTMENTS,DOMESTIC,1,1122,1113.0,320722,5432.1,16,3,11,26.190668517737173,74.24035894512139,urban,9200,2075.880531681584,1097.234102579767,solar,20.19907775224622
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SRINAGAR KESHAVNAGAR,DOMESTIC,1,957,944.0,226878,4547.72,19,6,5,39.82432153160511,55.460462901390834,urban,9989,1483.0756685914814,795.9793824381769,solar,17.502823006653376
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,STEEL & MINES,DOMESTIC,1,160,160.0,27717,537.0,3,3,5,38.71274269224458,63.230947825714175,urban,398,160.97015775412567,146.14459621256958,solar,27.21500860569266
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,TEMP SUPPLY,DOMESTIC,1,1,1.0,355,12.0,4,5,12,38.83120738647917,55.489998744787115,industrial,3844,5.959573295697288,5.143662567151449,solar,42.863854726262076
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,UPPER BASTI,DOMESTIC,1,1278,1242.0,196996,2119.97,22,0,9,22.633450593454754,56.468817047211,industrial,9991,869.4207305585427,569.2522362353509,solar,26.851900556864056
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,WB. WADDAR BASTHI,DOMESTIC,1,1278,1247.0,188042,2739.34,6,3,1,24.68510513618324,68.04494170939691,urban,3373,991.546390114787,646.4299348516212,solar,23.59801758276158
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,B-BLOCK-2,DOMESTIC,1,1405,1392.0,170898,1817.36,12,1,1,28.841339163316817,42.99208729452811,industrial,1959,837.1065226689199,562.6826569203258,solar,30.96154074703558
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,CT METERS & NET METERS,DOMESTIC,1,124,123.0,150694,3922.0,14,3,11,36.642585164651166,49.991031147231645,industrial,1098,1051.6037914242681,823.1620048502459,solar,20.988322408216366
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,KAKATEEYA HILLS,DOMESTIC,1,1313,1300.0,358498,7910.0,10,1,9,34.736550804552465,46.74953568356695,industrial,8136,3053.041138993175,2839.5485136985762,solar,35.89821129833851
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,MASTANNAGAR RD.NO.46,DOMESTIC,1,928,887.0,104477,1576.47,3,2,5,36.99334790304859,78.04814419671416,rural,5448,722.4604756304432,533.5542897760988,solar,33.84487429358623
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,PRASHASAN NAGAR,DOMESTIC,1,487,474.0,120335,2653.0,12,0,4,38.41526582314742,86.51661062144902,industrial,6032,628.9617991944431,361.1756695779095,solar,13.613858634674312
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,(HARIJANA BASTI) SAI NAGAR,DOMESTIC,1,723,690.0,121863,1333.52,6,0,2,35.615336861010405,54.858035844765915,urban,8649,361.1528590516237,209.20602395223958,solar,15.688255440656276
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"ARUNDHOYA,IMAGE GARDEN, HARIZA",DOMESTIC,1,42,39.0,20279,558.26,18,6,12,25.235400202899566,34.62607005206251,urban,7875,125.49107676482193,66.32205396677642,solar,11.880137206100459
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,ARUNODAYA COLONY,DOMESTIC,1,585,581.0,109684,2236.6,21,5,9,25.708913647743387,35.61305895735625,industrial,9235,1113.2296786170557,968.7125659249529,solar,43.31183787556795
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,COD TO MADHAPUR PS SIDE  GRC,DOMESTIC,1,34,34.0,8365,252.0,1,5,6,27.049753632461968,53.9753372003245,rural,140,94.31700910055413,65.9864262922812,solar,26.185089798524285
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,F-BLOCK SK NAGAR,DOMESTIC,1,497,494.0,74282,787.79,9,4,9,26.06150733667235,53.69906851781509,rural,1033,273.2416021708819,262.0418173087589,solar,33.2629022085529
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,GAYATRI HILLS,DOMESTIC,1,1430,1417.0,234670,2508.35,12,2,5,24.98197899406226,38.76938367381398,rural,7591,756.3441742018662,495.4321056973859,solar,19.751314836342054
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,GRC HIGH VALUES,DOMESTIC,1,237,231.0,61136,1959.0,20,6,4,35.04972119751484,78.42740504214328,urban,4172,655.9418704703231,589.7925612207712,solar,30.10681782648143
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,HYLAM COLONY,DOMESTIC,1,1423,1416.0,212335,2742.5,5,5,7,20.679821018007626,60.00808587019574,urban,1326,1186.8364002868348,887.2884880834774,solar,32.353272127018315
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,KRISHNA NAGAR C BLOCK,DOMESTIC,1,1989,1939.0,260977,2790.44,11,1,5,34.5678747619013,36.543591738612704,industrial,1390,1325.5018071449224,1225.197417858518,solar,43.90696154937996
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,KRISHNANAGAR C BLOCK,DOMESTIC,1,1110,1095.0,137925,1395.85,11,2,8,36.47127543029936,35.92321251016587,industrial,7027,323.1163272854963,252.23434857425795,solar,18.070304730039616
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,LAXMI NARSIMHA NAGAR,DOMESTIC,1,1090,1037.0,123730,1261.67,19,0,8,21.320880866896356,56.757869036691915,industrial,9796,365.7440368500862,218.0544466817934,solar,17.283001631313528
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,LAXMI NARSIMHA NAGAR-2,DOMESTIC,1,1168,1135.0,137506,1263.84,10,1,2,21.236942144019924,37.01018779504372,rural,9130,324.4762860858501,292.2084788891286,solar,23.1206860749089
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,LN NAGAR MAZIDH,DOMESTIC,1,1292,1287.0,168118,1647.54,22,6,5,25.70927605786602,63.671767218755875,industrial,8804,544.7520960205671,273.9146320500224,solar,16.625674159657574
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"CYBER TOWER AREA,PATRIKANAGAR",DOMESTIC,1,41,39.0,48652,758.0,6,6,10,24.166136312033302,53.1009380917924,industrial,2602,272.23209642023426,204.76256235529553,solar,27.01353065373292
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"IMAGE GARDEN LANE,JAIHIND ENCL",DOMESTIC,1,650,594.0,123502,2906.12,0,2,8,31.622673473803864,85.18046054001871,industrial,3175,1210.0618357752435,723.5087855684571,solar,24.896039584341224
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JAYABHERI ENCLAVE, OFFI BESIDE",DOMESTIC,1,399,380.0,101115,2175.0,0,0,3,33.509030870032674,55.13460612685821,industrial,6837,1006.3669664997499,673.274600570335,solar,30.955154049210805
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,DOMESTIC,1,98,97.0,59066,1561.0,19,5,7,32.682839922086494,66.8658097843458,industrial,4440,566.0793865761293,398.8303217170053,solar,25.54966827142891
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"KAVURI HILLS(D-MART),AMAR COOP",DOMESTIC,1,809,762.0,197305,3855.26,12,1,3,27.146947405244454,78.68124906344313,urban,2696,1336.3509956168746,1042.327422211343,solar,27.036501356882365
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"KUMAR BASTI,NECTAR GARDEN",DOMESTIC,1,881,830.0,206226,3281.22,8,1,6,29.967956692272722,48.17256787041312,urban,1521,1222.9956036647827,828.3085178945652,solar,25.24391896595063
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,MADHAPUR BASTI,DOMESTIC,1,536,527.0,70393,1180.12,2,0,2,32.79981659008238,60.71331000153691,rural,1916,550.5531949830046,452.768424168944,solar,38.36630378003458
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,MARUTHI NAGAR,DOMESTIC,1,904,896.0,124566,1842.83,6,1,6,22.388525376127404,37.256399149033925,rural,1973,727.1139726548911,431.70910004211555,solar,23.426420236381844
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,"MLA,MPS COLONY",DOMESTIC,1,617,554.0,212730,3194.68,5,5,6,24.59023828907788,55.96616386182677,rural,4073,1393.5568630802813,1247.1680903162046,solar,39.038905001947136
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,POLICE  QUARTERS,DOMESTIC,1,954,321.0,31257,905.04,7,5,8,37.80992307972366,52.54927942958991,urban,7906,376.3590659310793,301.436315625211,solar,33.30640807314716
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,POLICE QUARTERS,DOMESTIC,1,642,438.0,46837,814.56,8,5,5,26.846527530982286,55.69134436774453,urban,8206,388.5879760329596,262.6414633931264,solar,32.24335388346179
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,DOMESTIC,1,1161,1147.0,259373,4245.72,4,0,1,36.0231276383941,36.44461474174946,industrial,5261,1889.6904097548677,1447.377779967554,solar,34.0902786798836
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,RAHAMATH NAGAR MAZIDH GALLI,DOMESTIC,1,1681,1663.0,187675,2097.74,0,3,8,25.019795046742882,53.90404092512313,rural,3952,634.2752863936888,445.24930180712306,solar,21.225190052490923
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,RAHAMATHNAGAR--2,DOMESTIC,1,893,861.0,106501,974.32,18,3,12,20.83280703072044,82.21600962064991,industrial,2803,444.59252509667584,416.7855834171229,solar,42.777073591543115
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,RAHAMATHNAGAR-1,DOMESTIC,1,2078,2017.0,177072,2430.71,9,6,9,30.008011849468193,86.22330564828914,urban,653,827.0096261031301,639.4231408212192,solar,26.306023376759025
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,RAHMANTHNAGAR (NORTH),DOMESTIC,1,1917,1834.0,190736,2299.71,11,6,1,37.84964087124973,44.50364054724712,industrial,2792,1044.4519372476398,934.061049760672,solar,40.61647119683229
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,S K NAGAR A-BLOCK,DOMESTIC,1,1119,1091.0,146434,1502.39,23,1,5,36.38569098284276,48.03007726144665,industrial,5251,708.7131948511059,636.0461993833982,solar,42.33562519608079
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,MEGA HILLS-SAINAGAR ,DOMESTIC,1,396,396.0,62859,1150.38,14,5,12,25.0587833784898,30.573389658399172,industrial,2445,466.57206521892937,404.50619115914486,solar,35.16283238226889
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,MY HOMES APARTMENTS,DOMESTIC,1,572,572.0,118618,3944.0,21,1,6,38.19871548848694,36.93485665828716,industrial,481,1639.3824568548785,1435.1170749011817,solar,36.38734976929974
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"PATRIKANAGAR,JUBILEE ENCLAVE",DOMESTIC,1,771,632.0,136055,3407.3,23,0,4,29.594317898326064,50.70717868922294,urban,707,825.6995659041833,505.5435480204014,solar,14.837071816992967
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,POLICE QTS,DOMESTIC,1,128,114.0,12704,138.0,8,1,11,20.9799800757734,71.10652483002909,urban,9594,41.007181610283666,38.363112898608264,solar,27.799357172904536
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,SAI NAGAR MOHAN NAYAK TANDA,DOMESTIC,1,935,934.0,115540,1636.88,19,4,2,20.558492395355035,47.53225394096482,urban,2377,601.2583500544398,513.4166987920645,solar,31.365567347152172
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VADARA BASTI,MEGHA,SRIRAM TANK",DOMESTIC,1,809,768.0,127523,1841.4,16,3,5,29.702274680066502,34.52383516520976,urban,8231,370.2218364960902,195.09932772431685,solar,10.595162795933359
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,VINAYAK NAGAR,DOMESTIC,1,739,722.0,156925,2916.49,16,1,4,30.926457114276324,73.85206461304055,rural,1449,1324.6212661660043,1091.2554997306581,solar,37.41674066191409
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",DOMESTIC,1,1481,1453.0,309796,8498.26,19,1,7,21.598258411651805,58.00592229924253,rural,4926,2641.631912925482,1957.4735610656803,solar,23.033815876022622
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,KABEER NAGAR,DOMESTIC,1,1206,1165.0,154043,1383.07,11,2,6,38.44481307450358,61.1518324199815,industrial,6224,576.7671414705793,329.45016603726407,solar,23.820209102739852
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,KARMIKA NAGAR (N),DOMESTIC,1,563,525.0,49382,599.46,6,1,3,34.36433656981646,49.56150497611547,industrial,5494,258.24094590178305,190.2063126444777,solar,31.72960875529271
